# 번호,맵코드,X1,Y1,X2,Y2,적을만날최소확률,적을만날최대확률,적의최대수,중복지역일때우선순위,그룹번호1~10,그룹확률,진행중퀘스트,완료퀘스트,그룹번호
# 100:1=1%, 1000:1=0.1%, 10000:1=0.01%, 100000:1=0.001%, 1000000:1=0.0001%
#
#
# 1:두리, 2001~2002:푸우리, 녹우리[0.05%], 1900:다크바로스[0.001%], 1901:펠타리오[0.001%]
408,41,36,51,65,63,1,5,10,1,558,557,2022,2023,2024,1900,1901,,,,90000,10000,33,33,33,1,1,,,,,,
#409,41,51,36,65,63,1,5,10,10,558,559,563,564,,,,,,,5,5,1,1,,,,,,,,,
#410,41,4,36,17,49,1,5,10,1,556,555,563,564,,,,,,,5,5,1,1,,,,,,,,,
#411,41,20,51,33,63,1,5,10,1,556,555,563,564,,,,,,,5,5,1,1,,,,,,,,,
#412,41,36,6,49,19,1,5,10,1,556,555,563,564,,,,,,,5,5,1,1,,,,,,,,,
#413,41,51,21,65,34,1,5,10,1,556,555,563,564,,,,,,,5,5,1,1,,,,,,,,,
#414,41,3,51,17,64,1,5,10,1,554,561,563,564,,,,,,,5,5,1,1,,,,,,,,,
#415,41,52,7,64,18,1,5,10,1,554,561,563,564,,,,,,,5,5,1,1,,,,,,,,,
#416,41,19,21,49,49,1,5,10,1,554,561,,,,,,,,,1,1,,,,,,,,,,,
#417,42,3,6,33,19,1,5,10,1,558,559,563,564,,,,,,,5,5,1,1,,,,,,,,,
#418,42,3,6,17,34,1,5,10,10,558,559,563,564,,,,,,,5,5,1,1,,,,,,,,,
#419,42,36,51,65,63,1,5,10,1,558,559,563,564,,,,,,,5,5,1,1,,,,,,,,,
#420,42,51,36,65,63,1,5,10,10,558,559,563,564,,,,,,,5,5,1,1,,,,,,,,,
#421,42,4,36,17,49,1,5,10,1,556,555,563,564,,,,,,,5,5,1,1,,,,,,,,,
#422,42,20,51,33,63,1,5,10,1,556,555,563,564,,,,,,,5,5,1,1,,,,,,,,,
#423,42,36,6,49,19,1,5,10,1,556,555,563,564,,,,,,,5,5,1,1,,,,,,,,,
#424,42,51,21,65,34,1,5,10,1,556,555,563,564,,,,,,,5,5,1,1,,,,,,,,,
#425,42,3,51,17,64,1,5,10,1,554,561,563,564,,,,,,,5,5,1,1,,,,,,,,,
#426,42,52,7,64,18,1,5,10,1,554,561,563,564,,,,,,,5,5,1,1,,,,,,,,,
#427,42,19,21,49,49,1,5,10,1,554,561,,,,,,,,,1,1,,,,,,,,,,,
#429,30600,0,0,29,29,0,0,5,1,,,,,,,,,,,,,,,,,,,,,,,
#430,118,0,0,249,179,0,1,8,1,565,566,567,568,569,570,,,,,5,5,5,2,2,5,,,,,,,
# 401:부르보, 2044~2046:푸보, 타루쟈, 노보[0.033%], 1900:다크바로스[0.001%], 1901:펠타리오[0.001%]
431,119,0,0,199,199,0,1,8,1,402,401,2044,2045,2046,1900,1901,,,,90000,10000,33,33,33,1,1,,,,,,
#432,122,0,0,299,199,0,1,6,1,565,566,567,568,569,570,,,,,5,5,5,5,2,2,,,,,,,
#433,120,0,0,29,29,0,0,5,1,,,,,,,,,,,,,,,,,,,,,,,
#434,121,0,0,29,29,0,0,5,1,,,,,,,,,,,,,,,,,,,,,,,
# 21001~21016:유리의 동굴
#435,21001,0,0,84,84,1,3,4,1,571,572,830,,,,,,,,1,1,1,,,,,,,,,,
#436,21002,0,0,74,74,1,3,5,1,573,574,605,,,,,,,,3,3,2,,,,,,,,,,
#437,21003,0,0,69,69,1,3,5,1,575,576,577,,,,,,,,1,1,1,,,,,,,,,,
#438,21004,0,0,69,69,1,3,5,1,578,579,,,,,,,,,1,1,,,,,,,,,,,
#439,21005,0,0,64,64,1,4,6,1,580,581,,,,,,,,,1,1,,,,,,,,,,,
#440,21006,0,0,64,64,1,4,6,1,582,583,584,,,,,,,,1,1,1,,,,,,,,,,
#441,21007,0,0,59,59,1,4,7,1,585,586,,,,,,,,,1,1,,,,,,,,,,,
#442,21008,0,0,59,59,1,4,7,1,587,588,,,,,,,,,1,1,,,,,,,,,,,
#443,21009,0,0,54,54,1,4,8,1,589,590,591,,,,,,,,1,1,1,,,,,,,,,,
#444,21010,0,0,54,54,1,5,5,1,593,595,,,,,,,,,5,1,,,,,,,,,,,
#445,21011,0,0,49,49,1,5,5,1,596,597,,,,,,,,,3,1,,,,,,,,,,,
#446,21012,0,0,39,39,1,5,5,1,598,599,,,,,,,,,2,1,,,,,,,,,,,
#
# 592:로기안, 1996~1999:램가스, 굴가스, 로로카스, 골카스, 1900:다크바로스[0.001%], 1901:펠타리오[0.001%]
447,21013,0,0,39,20,1,5,5,1,593,592,1996,1997,1998,1999,1900,1901,,,90000,10000,33,33,33,33,1,1,,,,,
# 594:리비노, 2029~2031:기라노, 기비노, 프로돈[0.033%], 1900:다크바로스[0.001%], 1901:펠타리오[0.001%]
448,21013,0,20,39,39,1,5,5,1,595,594,2029,2030,2031,1900,1901,,,,90000,10000,33,33,33,1,1,,,,,,
#
#448,21014,0,0,29,29,0,0,5,1,,,,,,,,,,,,,,,,,,,,,,,
#449,21015,0,0,19,19,0,0,5,1,,,,,,,,,,,,,,,,,,,,,,,
#450,21016,0,0,39,39,1,5,5,1,598,599,,,,,,,,,2,1,,,,,,,,,,,
#451,777,0,0,49,49,0,0,5,1,,,,,,,,,,,,,,,,,,,,,,,
#452,3413,0,0,29,29,0,0,5,1,,,,,,,,,,,,,,,,,,,,,,,
#453,125,16,1,49,29,0,1,1,1,607,,,,,,,,,,1,,,,,,,,,,,,
#454,125,16,1,37,24,1,5,5,10,608,,,,,,,,,,1,,,,,,,,,,,,
#455,125,22,5,32,20,1,10,10,20,608,,,,,,,,,,1,,,,,,,,,,,,
#456,30501,0,0,39,39,1,3,3,1,609,611,613,,,,,,,,10,5,1,,,,,,,,,,
#457,30502,0,0,49,49,1,3,6,1,609,611,613,615,,,,,,,5,5,1,1,,,,,,,,,
#458,30503,0,0,49,49,1,3,6,1,609,611,613,615,,,,,,,5,5,1,1,,,,,,,,,
#459,30504,0,0,29,29,1,3,4,1,609,611,613,,,,,,,,8,5,1,,,,,,,,,,
#460,30505,0,0,49,49,1,3,5,1,609,611,613,,,,,,,,8,5,1,,,,,,,,,,
#461,30506,0,0,49,49,1,3,4,1,609,611,613,,,,,,,,10,5,1,,,,,,,,,,
#462,30507,0,0,49,49,1,3,6,1,609,611,613,615,,,,,,,4,4,1,1,,,,,,,,,
#463,30508,0,0,49,49,1,3,10,1,610,612,614,616,821,,,,,,4,4,1,1,8,,,,,,,,
#464,30509,0,0,99,49,1,3,7,1,609,611,613,615,,,,,,,4,4,1,1,,,,,,,,,
#465,30510,0,0,49,49,1,3,10,1,610,612,614,616,,,,,,,3,3,1,1,,,,,,,,,
#466,30511,0,0,49,49,1,3,10,1,610,612,614,616,,,,,,,3,3,1,1,,,,,,,,,
#467,30401,0,0,49,49,1,5,5,1,617,620,623,,,,,,,,1,1,1,,,,,,,,,,
#468,30402,0,0,49,49,1,5,5,1,618,621,624,,,,,,,,1,1,1,,,,,,,,,,
#469,30403,0,0,49,49,1,5,5,1,619,622,625,,,,,,,,1,1,1,,,,,,,,,,
#470,300,279,56,424,148,1,3,5,50,626,628,,,,,,,,,1,1,,,,,,,,,,,
#471,300,257,148,318,270,1,3,5,50,626,628,,,,,,,,,1,1,,,,,,,,,,,
#472,300,257,56,279,108,1,3,5,50,626,628,,,,,,,,,1,1,,,,,,,,,,,
# 627:투르돈, 2040~2043:철기돈, 실버고르돈, 고라돈, 노라돈[0.025%], 1900:다크바로스[0.001%], 1901:펠타리오[0.001%]
473,300,228,58,262,80,1,3,5,50,628,627,2040,2041,2042,2043,1900,1901,,,90000,10000,25,25,25,25,1,1,,,,,
#474,300,318,148,322,215,1,3,5,50,626,628,,,,,,,,,1,1,,,,,,,,,,,
#475,300,322,148,327,200,1,3,5,50,626,628,,,,,,,,,1,1,,,,,,,,,,,
#476,300,327,148,332,187,1,3,5,50,626,628,,,,,,,,,1,1,,,,,,,,,,,
#477,300,332,148,341,173,1,3,5,50,626,628,,,,,,,,,1,1,,,,,,,,,,,
#478,300,341,178,356,164,1,3,5,50,626,628,,,,,,,,,1,1,,,,,,,,,,,
#479,300,356,148,374,154,1,3,5,50,626,628,,,,,,,,,1,1,,,,,,,,,,,
#480,30001,0,0,49,49,1,3,4,1,629,630,631,832,,,,,,,4,1,1,3,,,,,,,,,
#481,30002,0,0,29,49,1,3,5,1,632,633,634,,,,,,,,1,4,1,,,,,,,,,,
#482,30003,0,0,29,69,1,3,6,1,635,636,637,638,,,,,,,1,1,1,1,,,,,,,,,
#483,30004,0,0,59,19,1,3,7,1,639,640,641,,,,,,,,4,1,1,,,,,,,,,,
#484,30005,0,0,59,59,1,3,8,1,642,643,644,,,,,,,,1,4,1,,,,,,,,,,
#485,30006,0,0,39,39,1,3,9,1,645,646,647,648,,,,,,,1,1,1,1,,,,,,,,,
#486,30007,0,0,19,19,1,3,10,1,650,651,652,,,,,,,,1,1,1,,,,,,,,,,
#487,30008,0,0,99,99,1,3,10,1,654,655,656,657,,,,,,,1,1,1,1,,,,,,,,,
#488,30009,0,0,49,29,1,3,10,1,650,651,652,,,,,,,,1,1,1,,,,,,,,,,
# 649:아고아, 2022~2024:골드곤, 기고아, 타로아[0.033%], 1900:다크바로스[0.001%], 1901:펠타리오[0.001%]
489,30010,0,0,29,49,1,3,9,1,650,649,2022,2023,2024,1900,1901,,,,90000,10000,33,33,33,1,1,,,,,,
#490,30011,0,0,59,39,1,3,8,1,642,643,644,,,,,,,,1,4,1,,,,,,,,,,
#491,30012,0,0,39,59,1,3,7,1,639,640,641,,,,,,,,4,1,1,,,,,,,,,,
#492,30013,0,0,19,69,1,3,6,1,635,636,637,638,,,,,,,1,1,1,1,,,,,,,,,
#493,30014,0,0,69,19,1,3,5,1,632,633,634,,,,,,,,1,4,1,,,,,,,,,,
#494,30015,0,0,79,99,1,3,4,1,629,630,631,,,,,,,,4,1,1,,,,,,,,,,
#495,30016,0,0,49,99,0,0,5,1,,,,,,,,,,,,,,,,,,,,,,,
#496,20302,0,0,99,99,1,3,6,1,658,659,673,660,661,,,,,,10,10,10,5,5,,,,,,,,
#497,20303,0,0,99,99,1,3,8,1,663,664,665,666,674,805,,,,,5,5,10,10,10,40,,,,,,,
#498,20304,0,0,99,99,1,3,10,1,667,668,669,670,675,,,,,,1,1,1,1,2,,,,,,,,
#499,20305,0,0,99,99,1,3,10,1,667,668,669,670,675,,,,,,5,1,1,1,2,,,,,,,,
#500,20306,0,0,99,99,1,3,10,1,667,668,669,670,675,805,,,,,1,5,1,1,2,10,,,,,,,
# 670:꼬비오, 2006~2009:꼬꼬미, 꼬이미, 돌꼬비, 푸미[0.025%], 1900:다크바로스[0.001%], 1901:펠타리오[0.001%]
501,20307,0,0,99,99,1,3,10,1,671,670,2006,2007,2008,2009,1900,1901,,,90000,10000,25,25,25,25,1,1,,,,,
# 672:꼬꼬비, 2006~2009:꼬꼬미, 꼬이미, 돌꼬비, 푸미[0.025%], 1900:다크바로스[0.001%], 1901:펠타리오[0.001%]
502,20308,0,0,99,99,1,3,10,1,673,672,2006,2007,2008,2009,1900,1901,,,90000,10000,25,25,25,25,1,1,,,,,
#503,20309,0,0,119,139,0,0,5,1,,,,,,,,,,,,,,,,,,,,,,,
#504,11201,0,0,79,79,1,3,4,1,676,678,833,,,,,,,,1,1,1,,,,,,,,,,
#505,11202,0,0,79,79,1,3,5,1,676,678,680,,,,,,,,1,1,1,,,,,,,,,,
#506,11203,0,0,69,69,1,3,5,1,677,679,681,,,,,,,,1,1,1,,,,,,,,,,
#507,11204,0,0,69,69,1,3,6,1,682,685,,,,,,,,,1,1,,,,,,,,,,,
#508,11205,0,0,69,69,1,3,6,1,683,686,,,,,,,,,1,1,,,,,,,,,,,
#509,11206,0,0,59,59,1,3,6,1,683,686,688,,,,,,,,1,1,1,,,,,,,,,,
#510,11207,0,0,59,59,1,3,7,1,684,687,689,,,,,,,,1,1,1,,,,,,,,,,
#511,11208,0,0,59,59,1,3,7,1,690,693,696,,,,,,,,1,1,1,,,,,,,,,,
#512,11209,0,0,59,59,1,3,8,1,690,693,696,699,,,,,,,1,1,1,1,,,,,,,,,
#513,11210,0,0,49,49,1,3,8,1,691,694,697,,,,,,,,1,1,1,,,,,,,,,,
#514,11211,0,0,49,49,1,3,9,1,691,694,697,700,,,,,,,1,1,1,1,,,,,,,,,
#515,11212,0,0,49,49,1,3,9,1,692,695,698,701,,,,,,,1,1,1,1,,,,,,,,,
#516,11213,0,0,49,49,1,3,10,1,702,704,706,,,,,,,,1,1,1,,,,,,,,,,
#517,11214,0,0,49,49,1,3,10,1,703,705,707,,,,,,,,1,1,1,,,,,,,,,,
#518,11215,0,0,19,19,0,0,5,1,,,,,,,,,,,,,,,,,,,,,,,
#519,1006,0,0,39,29,0,0,5,1,,,,,,,,,,,,,,,,,,,,,,,
#520,2006,0,0,39,29,0,0,5,1,,,,,,,,,,,,,,,,,,,,,,,
#521,3006,0,0,39,29,0,0,5,1,,,,,,,,,,,,,,,,,,,,,,,
#522,4006,0,0,29,39,0,0,5,1,,,,,,,,,,,,,,,,,,,,,,,
#523,5106,0,0,29,49,0,0,5,1,,,,,,,,,,,,,,,,,,,,,,,
#524,800,0,0,49,49,1,2,3,1,708,,,,,,,,,,1,,,,,,,,,,,,
#525,801,0,0,49,49,1,2,3,1,708,,,,,,,,,,1,,,,,,,,,,,,
#526,802,0,0,49,49,1,2,3,1,708,,,,,,,,,,1,,,,,,,,,,,,
#527,803,0,0,49,49,1,2,3,1,708,,,,,,,,,,1,,,,,,,,,,,,
#528,804,0,0,49,49,1,2,3,1,708,,,,,,,,,,1,,,,,,,,,,,,
#529,805,0,0,49,49,1,2,3,1,708,,,,,,,,,,1,,,,,,,,,,,,
#530,806,0,0,49,49,1,2,3,1,708,,,,,,,,,,1,,,,,,,,,,,,
#531,807,0,0,49,49,1,2,3,1,708,,,,,,,,,,1,,,,,,,,,,,,
#532,808,0,0,49,49,1,2,3,1,708,,,,,,,,,,1,,,,,,,,,,,,
#533,809,0,0,49,49,1,2,3,1,708,,,,,,,,,,1,,,,,,,,,,,,
#534,820,0,0,49,49,1,2,4,1,709,,,,,,,,,,1,,,,,,,,,,,,
#535,821,0,0,49,49,1,2,4,1,709,,,,,,,,,,1,,,,,,,,,,,,
#536,822,0,0,49,49,1,2,4,1,709,,,,,,,,,,1,,,,,,,,,,,,
#537,823,0,0,49,49,1,2,4,1,709,,,,,,,,,,1,,,,,,,,,,,,
#538,824,0,0,49,49,1,2,4,1,709,,,,,,,,,,1,,,,,,,,,,,,
#539,825,0,0,49,49,1,2,4,1,709,,,,,,,,,,1,,,,,,,,,,,,
#540,826,0,0,49,49,1,2,4,1,709,,,,,,,,,,1,,,,,,,,,,,,
#541,827,0,0,49,49,1,2,4,1,709,,,,,,,,,,1,,,,,,,,,,,,
#542,828,0,0,49,49,1,2,4,1,709,,,,,,,,,,1,,,,,,,,,,,,
#543,829,0,0,49,49,1,2,4,1,709,,,,,,,,,,1,,,,,,,,,,,,
# 카루타나 퀴즈 삼형제의 집
544,840,0,0,49,49,1,2,5,1,710,,,,,,,,,,1,,,,,,,,,,,,
545,841,0,0,49,49,1,2,5,1,710,,,,,,,,,,1,,,,,,,,,,,,
546,842,0,0,49,49,1,2,5,1,710,,,,,,,,,,1,,,,,,,,,,,,
547,843,0,0,49,49,1,2,5,1,710,,,,,,,,,,1,,,,,,,,,,,,
548,844,0,0,49,49,1,2,5,1,710,,,,,,,,,,1,,,,,,,,,,,,
549,845,0,0,49,49,1,2,5,1,710,,,,,,,,,,1,,,,,,,,,,,,
550,846,0,0,49,49,1,2,5,1,710,,,,,,,,,,1,,,,,,,,,,,,
551,847,0,0,49,49,1,2,5,1,710,,,,,,,,,,1,,,,,,,,,,,,
552,848,0,0,49,49,1,2,5,1,710,,,,,,,,,,1,,,,,,,,,,,,
553,849,0,0,49,49,1,2,5,1,710,,,,,,,,,,1,,,,,,,,,,,,
#
#554,811,0,0,49,49,0,0,5,1,,,,,,,,,,,,,,,,,,,,,,,
#555,831,0,0,49,49,0,0,5,1,,,,,,,,,,,,,,,,,,,,,,,
#556,851,0,0,49,49,0,0,5,1,,,,,,,,,,,,,,,,,,,,,,,
#557,810,0,0,49,49,0,0,5,1,,,,,,,,,,,,,,,,,,,,,,,
#558,830,0,0,49,49,0,0,5,1,,,,,,,,,,,,,,,,,,,,,,,
#559,850,0,0,49,49,0,0,5,1,,,,,,,,,,,,,,,,,,,,,,,
#564,300,303,218,331,251,1,3,5,100,626,628,,,,,,,,,1,1,,,,,,,,,,,
# 폐광 566번 : 사냥터
#565,30301,0,0,49,49,1,5,5,1,715,,,,,,,,,,1,,,,,,,,,,,,
#566,30302,0,0,49,49,1,5,5,1,716,,,,,,,,,,1,,,,,,,,,,,,
#567,30303,0,0,49,49,1,5,5,1,715,,,,,,,,,,1,,,,,,,,,,,,
#568,30304,0,0,49,49,1,5,5,1,716,,,,,,,,,,1,,,,,,,,,,,,
#569,30305,0,0,69,69,1,5,5,1,717,819,818,,,,,,,,1,3,3,,,,,,,,,,
# 718:감벽의 돌
#570,30305,3,24,63,61,1,5,5,10,717,718,819,818,,,,,,,3,1,3,3,,,,,,,,,
#571,30306,0,0,49,49,1,5,5,1,716,,,,,,,,,,1,,,,,,,,,,,,
#572,30307,0,0,49,49,1,5,5,1,715,,,,,,,,,,1,,,,,,,,,,,,
#573,21201,0,0,119,119,1,3,10,1,719,831,,,,,,,,,3,1,,,,,,,,,,,
#574,21202,0,0,119,119,1,3,10,1,719,720,,,,,,,,,1,1,,,,,,,,,,,
#575,21203,0,0,119,119,1,3,10,1,720,,,,,,,,,,1,,,,,,,,,,,,
#576,21204,0,0,59,59,1,3,10,1,720,721,,,,,,,,,1,1,,,,,,,,,,,
#577,21205,0,0,59,59,1,3,10,1,721,,,,,,,,,,1,,,,,,,,,,,,
#578,21206,0,0,59,59,1,3,10,1,722,,,,,,,,,,1,,,,,,,,,,,,
#579,21207,0,0,59,59,1,3,10,1,722,723,,,,,,,,,1,1,,,,,,,,,,,
#580,21208,0,0,59,59,1,3,10,1,723,,,,,,,,,,1,,,,,,,,,,,,
#581,21209,0,0,59,59,1,3,10,1,723,724,,,,,,,,,1,1,,,,,,,,,,,
#582,21210,0,0,59,59,1,3,10,1,724,,,,,,,,,,1,,,,,,,,,,,,
#583,21211,0,0,59,59,1,3,10,1,725,,,,,,,,,,1,,,,,,,,,,,,
#584,21212,0,0,59,59,1,3,10,1,725,726,,,,,,,,,1,1,,,,,,,,,,,
#585,21213,0,0,59,59,1,3,10,1,726,,,,,,,,,,1,,,,,,,,,,,,
#586,21214,0,0,59,59,1,3,10,1,726,727,,,,,,,,,1,1,,,,,,,,,,,
#587,21215,0,0,49,99,0,0,10,1,,,,,,,,,,,,,,,,,,,,,,,
#588,21301,0,0,39,39,1,3,10,1,719,,,,,,,,,,1,,,,,,,,,,,,
#589,21302,0,0,39,39,1,3,10,1,720,,,,,,,,,,1,,,,,,,,,,,,
#590,21303,0,0,39,39,1,3,10,1,721,,,,,,,,,,1,,,,,,,,,,,,
#591,21304,0,0,39,39,1,3,10,1,722,,,,,,,,,,1,,,,,,,,,,,,
#592,21305,0,0,39,39,1,3,10,1,723,,,,,,,,,,1,,,,,,,,,,,,
#593,21306,0,0,39,39,1,3,10,1,724,,,,,,,,,,1,,,,,,,,,,,,
#594,21307,0,0,39,39,1,3,10,1,725,,,,,,,,,,1,,,,,,,,,,,,
#
# 728:루이, 2067~2070:누이, 가이, 루보스, 노보스[0.025%], 1900:다크바로스[0.001%], 1901:펠타리오[0.001%]
595,21308,0,0,39,39,1,3,10,1,729,728,2067,2068,2069,2070,1900,1901,,,90000,10000,25,25,25,25,1,1,,,,,
#
#596,21309,0,0,59,59,1,3,10,1,725,,,,,,,,,,1,,,,,,,,,,,,
#597,21310,0,0,59,59,1,3,10,1,724,,,,,,,,,,1,,,,,,,,,,,,
#598,21311,0,0,59,59,1,3,10,1,723,,,,,,,,,,1,,,,,,,,,,,,
#599,21312,0,0,59,59,1,3,10,1,722,,,,,,,,,,1,,,,,,,,,,,,
#600,21313,0,0,59,59,1,3,10,1,721,,,,,,,,,,1,,,,,,,,,,,,
#601,21314,0,0,59,59,1,3,10,1,720,,,,,,,,,,1,,,,,,,,,,,,
#602,21315,0,0,59,59,1,3,10,1,719,,,,,,,,,,1,,,,,,,,,,,,
#603,31302,0,0,59,59,1,7,10,1,467,468,469,470,471,,,,,,5,20,5,20,10,,,,,,,,
#
# 730:테라곤, 2078~2081:푸테라, 실버라곤, 골드테라곤, 테라돈[0.025%], 1900:다크바로스[0.001%], 1901:펠타리오[0.001%]
604,30701,0,0,59,59,1,3,5,1,731,730,2078,2079,2080,2081,,,,,90000,10000,25,25,25,25,1,1,,,,,
# 731:포이비스, 2078~2081:푸테라, 실버라곤, 골드테라곤, 테라돈[0.025%], 1900:다크바로스[0.001%], 1901:펠타리오[0.001%]
605,30702,0,0,59,59,1,3,5,1,733,732,2078,2079,2080,2081,,,,,90000,10000,25,25,25,25,1,1,,,,,
# 731:도라비스, 2078~2081:푸테라, 실버라곤, 골드테라곤, 테라돈[0.025%], 1900:다크바로스[0.001%], 1901:펠타리오[0.001%]
606,30703,0,0,59,59,1,3,5,1,735,734,2078,2079,2080,2081,,,,,90000,10000,25,25,25,25,1,1,,,,,
#
#607,300,55,197,190,267,1,3,5,100,732,1236,,,,,,,,,1,1,,,,,,,,,,,
#608,300,55,267,158,386,1,3,5,100,732,1236,,,,,,,,,1,1,,,,,,,,,,,
#609,300,158,267,186,315,1,3,5,100,732,1236,,,,,,,,,1,1,,,,,,,,,,,
#610,300,158,315,169,328,1,3,5,100,732,1236,,,,,,,,,1,1,,,,,,,,,,,
# 32001~32017:칠흑의 동굴
#611,32001,0,0,59,59,1,3,10,1,733,734,735,737,,,,,,,1,1,1,3,,,,,,,,,
#612,32002,0,0,59,59,1,3,10,1,733,734,735,737,,,,,,,3,1,1,1,,,,,,,,,
#613,32003,0,0,59,59,1,3,10,1,733,734,735,737,,,,,,,1,3,1,1,,,,,,,,,
#614,32004,0,0,59,59,1,3,10,1,733,734,735,737,754,,,,,,1,1,3,1,1,,,,,,,,
# 736:카르기안, 1996~1999:램가스, 굴가스, 로로카스, 골카스, 1900:다크바로스[0.001%], 1901:펠타리오[0.001%]
615,32005,0,0,59,59,1,3,10,1,737,736,1996,1997,1998,1999,1900,1901,,,90000,10000,25,25,25,25,1,1,,,,,
#616,32006,0,0,59,59,1,3,10,1,739,740,741,742,754,,,,,,1,3,1,1,1,,,,,,,,
#617,32007,0,0,59,59,1,3,10,1,739,740,741,742,,,,,,,1,1,3,1,,,,,,,,,
# 754:수호짐승
618,32008,0,0,59,59,1,3,10,1,754,,,,,,,,,,1,,,,,,,,,,,,
# 738:아이카스, 1996~1999:램가스, 굴가스, 로로카스, 골카스, 1900:다크바로스[0.001%], 1901:펠타리오[0.001%]
619,32009,0,0,59,59,1,3,10,1,739,738,1996,1997,1998,1999,1900,1901,,,90000,10000,25,25,25,25,1,1,,,,,
#620,32010,0,0,99,99,1,3,10,1,739,740,741,742,,,,,,,1,1,1,3,,,,,,,,,
# 740:쿠타스, 1996~1999:램가스, 굴가스, 로로카스, 골카스, 1900:다크바로스[0.001%], 1901:펠타리오[0.001%]
621,32011,0,0,59,59,1,3,10,1,741,740,1996,1997,1998,1999,1900,1901,,,90000,10000,25,25,25,25,1,1,,,,,
#622,32012,0,0,59,59,1,3,10,1,744,745,746,747,754,,,,,,3,1,1,1,1,,,,,,,,
#623,32013,0,0,59,59,1,3,10,1,744,745,746,747,,,,,,,1,3,1,1,,,,,,,,,
#624,32014,0,0,59,59,1,3,10,1,744,745,746,747,,,,,,,1,1,3,1,,,,,,,,,
#625,32015,0,0,59,59,1,3,10,1,744,745,746,747,,,,,,,1,1,1,3,,,,,,,,,
#626,32016,0,0,59,59,1,3,10,1,748,750,752,753,,,,,,,1,1,1,1,,,,,,,,,
#627,32017,0,0,59,59,1,3,10,1,748,750,752,753,,,,,,,3,1,1,1,,,,,,,,,
#
# 751:다이노스, 2071~2073:푸비토스, 부라키오스, 노라키토스[0.033%], 1900:다크바로스[0.001%], 1901:펠타리오[0.001%]
628,32018,0,0,59,59,1,3,10,1,752,751,2071,2072,2073,1900,1901,,,,90000,10000,33,33,33,1,1,,,,,,
#
# 749:타르노로스, 2093~2095:노리노스, 푸토라지, 코리노로스[0.033%], 1900:다크바로스[0.001%], 1901:펠타리오[0.001%]
629,32019,0,0,59,59,1,3,10,1,750,749,2093,2094,2095,1900,1901,,,,90000,10000,33,33,33,1,1,,,,,,
#
#630,32020,0,0,99,99,1,3,10,1,748,750,752,753,1053,,,,,,10,10,10,10,6,,,,,,,,
#631,32021,0,0,59,59,0,0,5,1,,,,,,,,,,,,,,,,,,,,,,,
#632,32020,8,0,28,6,0,0,5,10,,,,,,,,,,,,,,,,,,,,,,,
#633,11300,0,0,49,49,1,3,5,1,756,757,,,,,,,,,20,10,,,,,,,,,,,
#634,11301,0,0,49,49,1,3,5,1,756,757,759,,,,,,,,20,15,1,,,,,,,,,,
#635,11302,0,0,49,49,1,3,5,1,756,757,758,759,,,,,,,15,20,20,10,,,,,,,,,
#636,11303,0,0,49,49,1,3,5,1,756,757,758,759,,,,,,,20,20,20,20,,,,,,,,,
#637,11304,0,0,49,49,1,5,10,1,776,759,757,758,756,,,,,,4,10,10,10,10,,,,,,,,
#638,500,270,192,241,460,1,6,5,5,761,768,769,,,,,,,,1,15,15,,,,,,,,,,
#639,500,1,1,800,800,1,6,5,1,762,764,770,771,774,788,789,,,,1,10,15,15,15,40,15,,,,,,
#640,5501,1,1,60,60,1,5,10,1,765,763,772,773,789,,,,,,15,1,15,15,20,,,,,,,,
#642,5502,1,1,59,59,1,3,10,1,765,763,772,773,789,,,,,,15,1,15,15,20,,,,,,,,
#643,5503,1,1,60,100,1,3,10,1,765,763,766,772,773,789,,,,,15,1,20,15,15,25,,,,,,,
#644,5504,1,1,20,200,1,5,10,1,765,763,766,772,773,789,,,,,15,1,20,15,15,25,,,,,,,
#645,5505,1,1,60,100,1,5,10,1,765,763,766,772,773,789,,,,,15,1,20,15,15,25,,,,,,,
#646,5505,1,1,59,99,1,3,10,1,761,762,766,789,,,,,,,10,1,10,15,,,,,,,,,
#647,5506,1,1,60,60,1,3,10,1,763,762,766,789,,,,,,,3,3,3,10,,,,,,,,,
#648,5507,1,1,100,100,1,3,10,1,767,763,788,,,,,,,,5,3,10,,,,,,,,,,
#649,5508,1,1,60,60,1,3,10,1,762,763,,,,,,,,,3,3,,,,,,,,,,,
#650,5509,1,1,49,49,0,0,10,1,,,,,,,,,,,,,,,,,,,,,,,
#651,5510,1,1,59,59,1,5,10,1,773,772,767,766,765,774,789,,,,3,3,5,3,3,3,10,,,,,,
#652,500,614,409,481,621,1,3,10,10,764,771,770,774,767,775,789,,,,10,10,10,10,10,2,15,,,,,,
#654,5540,462,287,252,620,1,4,10,5,782,784,,,,,,,,,1,1,,,,,,,,,,,
#655,11305,1,1,59,50,1,5,10,1,776,757,758,756,,,,,,,7,10,10,10,,,,,,,,,
#656,5500,1,1,50,30,0,0,5,1,,,,,,,,,,,,,,,,,,,,,,,
#657,5511,1,1,30,30,0,0,5,1,,,,,,,,,,,,,,,,,,,,,,,
#658,5507,47,20,41,27,1,5,10,2,777,762,765,767,773,789,,,,,5,5,5,5,10,20,,,,,,,
#659,500,233,299,197,341,1,4,10,70,779,780,781,,,,,,,,5,15,5,,,,,,,,,,
#660,500,222,307,188,350,1,4,10,60,779,780,781,,,,,,,,5,15,5,,,,,,,,,,
